District_Name,UnitName,FIRST_YEAR,LAST_YEAR,YEARS_RECORDED,TOTAL_FIRs,HEINOUS_FIRs,NON_HEINOUS_FIRs,HEINOUS_RATIO,FIRs_PER_YEAR,CRIME_VOLUME_SCALED,RISK_SCORE_NORM,SAFETY_INDEX,Latitude_mean,Longitude_mean,,,,
BENGALURU DIST,SURYANAGAR PS,2019,2024,6,3640,1909,1731,52.44505495,606.6666667,0.096948319,0.562523572,43.74764279,12.79813643,77.7037124,,572.7678638,,0.562523572
BENGALURU DIST,ATTIBELE PS,2019,2024,6,4052,2182,1870,53.84995064,675.3333333,0.107957886,0.643008467,35.69915332,12.76936791,77.75020489,,654.6755705,,0.643008467
BENGALURU DIST,HEBBAGODI PS,2019,2024,6,4253,2263,1990,53.20949918,708.8333333,0.113329058,0.666890048,33.31099519,12.7979452,77.67769559,,678.9793303,,0.666890048
BENGALURU DIST,NELAMANGALA TRAFFIC PS,2019,2024,6,4254,2399,1855,56.39398213,709,0.11335578,0.706981333,29.3018667,13.11724437,77.36815611,,719.779349,,0.706981333
BENGALURU DIST,MADANAYAKANAHALLY PS,2018,2024,7,5763,3049,2714,52.90647232,823.2857143,0.131679608,0.898606608,10.13933919,13.04323096,77.45102738,,914.7921757,,0.898606608
BIDAR,BIDAR CEN CRIME PS,2019,2024,6,92,46,46,50,15.33333333,0.00213778,0.013266963,98.67330369,17.94385828,77.40916482,,13.80149645,,0.013266963
BIDAR,CHINTAKI PS,2019,2024,6,276,148,128,53.62318841,46,0.007054674,0.043338795,95.66612049,18.22165281,77.51744563,,44.40493827,,0.043338795
BIDAR,BIDAR WOMEN PS,2020,2024,5,232,134,98,57.75862069,46.4,0.007118807,0.039211797,96.0788203,17.85185095,77.4830105,,40.20498316,,0.039211797
BIDAR,BIDAR TOWN PS,2019,2024,6,335,175,160,52.23880597,55.83333333,0.008631286,0.051299175,94.87008249,17.91838505,77.5301299,,52.5060419,,0.051299175
BIDAR,SANTHAPUR PS,2019,2024,6,328,176,152,53.65853659,54.66666667,0.008444231,0.051593835,94.84061649,18.13096074,77.44956753,,52.80591096,,0.051593835
BIDAR,MEHAKAR PS,2019,2024,6,350,185,165,52.85714286,58.33333333,0.00903212,0.054247338,94.5752662,18.04701742,77.03960907,,55.50632248,,0.054247338
BIDAR,MANNALLI PS,2019,2024,6,346,186,160,53.75722543,57.66666667,0.008925231,0.054542053,94.54579468,17.74619878,77.47756953,,55.80624766,,0.054542053
BIDAR,KUSHNOOR PS,2019,2024,6,374,198,176,52.94117647,62.33333333,0.009673454,0.058080033,94.19199674,18.16577167,77.29906314,,59.40677142,,0.058080033
BIDAR,HOKRANA PS,2019,2024,6,373,201,172,53.88739946,62.16666667,0.009646732,0.05896438,94.10356196,18.36085797,77.31871114,,60.30675271,,0.05896438
BIDAR,HULSOOR PS,2019,2024,6,390,211,179,54.1025641,65,0.01010101,0.06191258,93.80874199,17.94536611,76.96945689,,63.30707071,,0.06191258
BIDAR,KHATAKA CHINCHOLI PS,2019,2024,6,416,220,196,52.88461538,69.33333333,0.010795789,0.064566157,93.54338435,17.94936002,77.18790428,,66.00755705,,0.064566157
BIDAR,BEMALKHED PS,2019,2024,6,404,221,183,54.7029703,67.33333333,0.010475122,0.064860725,93.51392753,17.65258852,77.39805997,,66.30733259,,0.064860725
BIDAR,MARKET PS,2019,2024,6,429,229,200,53.37995338,71.5,0.011143178,0.067219494,93.2780506,17.87901631,77.52235278,,68.70780022,,0.067219494
BIDAR,MUDBI PS,2019,2024,6,432,230,202,53.24074074,72,0.011223345,0.067514338,93.24856621,17.7088768,76.94164832,,69.00785634,,0.067514338
BIDAR,BAGDAL PS,2019,2024,6,436,232,204,53.21100917,72.66666667,0.011330234,0.068103989,93.18960112,17.36308383,77.3957036,,69.60793116,,0.068103989
BIDAR,BIDAR RURAL PS,2019,2024,6,460,247,213,53.69565217,76.66666667,0.011971568,0.072526261,92.74737391,17.8559583,77.49111882,,74.1083801,,0.072526261
BIDAR,KAMALANAGAR PS,2020,2024,5,457,246,211,53.82932166,91.4,0.014333814,0.072233097,92.7766903,18.2330027,77.21162314,,73.81003367,,0.072233097
BIDAR,JANWADA PS,2019,2024,6,591,322,269,54.48392555,98.5,0.015472182,0.094637823,90.53621769,17.95308018,77.4593186,,96.61083053,,0.094637823
BIDAR,BASAVA KALYANA RURAL PS,2019,2024,6,609,324,285,53.20197044,101.5,0.015953183,0.095227731,90.47722686,17.83506504,76.98319586,,97.21116723,,0.095227731
BIDAR,MANTHALA PS,2019,2024,6,619,327,292,52.82714055,103.1666667,0.016220405,0.096112281,90.38877186,17.75228528,76.80914261,,98.11135428,,0.096112281
BIDAR,BASAVA KALYANA TRAFFIC PS,2019,2024,6,595,329,266,55.29411765,99.16666667,0.015579071,0.096701418,90.32985823,17.83652915,76.94300416,,98.71090535,,0.096701418
BIDAR,BIDAR TRAFFIC PS,2019,2024,6,622,343,279,55.14469453,103.6666667,0.016300572,0.100828956,89.91710439,17.9099145,77.50970665,,102.9114104,,0.100828956
BIDAR,NEW TOWN PS,2019,2024,6,652,349,303,53.52760736,108.6666667,0.017102239,0.10259824,89.74017601,17.90493049,77.46606942,,104.7119716,,0.10259824
BIDAR,AURAD PS,2019,2024,6,688,369,319,53.63372093,114.6666667,0.01806424,0.108494676,89.15053239,18.24647923,77.41191816,,110.712645,,0.108494676
BIDAR,HALLIKHED PS,2019,2024,6,700,374,326,53.42857143,116.6666667,0.018384907,0.10996884,89.00311597,17.82948719,77.23158871,,112.2128694,,0.10996884
BIDAR,BHALKI RURAL PS,2019,2024,6,719,388,331,53.96383866,119.8333333,0.01889263,0.114096232,88.59037683,18.06996554,77.20029148,,116.4132248,,0.114096232
BIDAR,HUMNABAD TRAFFIC PS,2019,2024,6,697,398,299,57.10186514,116.1666667,0.018304741,0.117043715,88.29562855,17.78038564,77.13012766,,119.4128133,,0.117043715
BIDAR,CHITAGUPPA PS,2017,2024,7,924,491,433,53.13852814,132,0.020843354,0.144460812,85.55391879,17.69255755,77.18182312,,147.3145903,,0.144460812
BIDAR,GANDHI GUNJ PS,2019,2024,6,890,474,416,53.25842697,148.3333333,0.023462135,0.139451205,86.05487949,17.87121119,77.50583346,,142.2164235,,0.139451205
BIDAR,MANNA EKHELLI PS,2019,2024,6,873,474,399,54.29553265,145.5,0.023007856,0.139450893,86.05491074,17.71633402,77.3271914,,142.2161055,,0.139450893
BIDAR,BHALKI TOWN PS,2019,2024,6,925,491,434,53.08108108,154.1666667,0.024397413,0.144463257,85.55367433,18.04629923,77.21544083,,147.3170782,,0.144463257
BIDAR,BASAVA KALYANA TOWN PS,2019,2024,6,986,517,469,52.43407708,164.3333333,0.02602747,0.152128885,84.78711152,17.85962832,76.94115534,,155.1182192,,0.152128885
BIDAR,DHANNURA PS,2019,2024,6,1024,560,464,54.6875,170.6666667,0.027042916,0.164805498,83.51945016,17.96193483,77.3228429,,168.01893,,0.164805498
BIDAR,HUMNABAD PS,2019,2024,6,1125,589,536,52.35555556,187.5,0.029741863,0.173356228,82.66437721,17.7898518,77.12922712,,176.7208193,,0.173356228
CHAMARAJANAGAR,CHAMARAJANAGAR CEN CRIME PS,2019,2024,5,110,55,55,50,22,0.00320667,0.015920797,98.40792032,11.92560309,76.9310484,,16.50224467,,0.015920797
CHAMARAJANAGAR,CHAMRAJANAGAR WOMEN PS,2019,2024,5,90,60,30,66.66666667,18,0.002565336,0.017394299,98.26057007,11.9470915,76.95745642,,18.00179574,,0.017394299
CHAMARAJANAGAR,MAMBALI PS,2019,2024,4,165,86,79,52.12121212,41.25,0.00629309,0.02506137,97.49386297,12.12399129,77.05296811,,25.80440516,,0.02506137
CHAMARAJANAGAR,M.M. HILLS PS,2019,2024,5,237,125,112,52.74261603,47.4,0.007279141,0.036558809,96.34411912,12.0435902,77.59301523,,37.5050954,,0.036558809
CHAMARAJANAGAR,SANTEMARALLI PS,2019,2024,4,246,126,120,51.2195122,61.5,0.009539843,0.036855153,96.31448475,12.02672142,76.97634488,,37.80667789,,0.036855153
CHAMARAJANAGAR,CHAMARAJANAGAR TRAFFIC PS,2019,2024,6,401,226,175,56.35910224,66.83333333,0.010394955,0.066334613,93.36653868,11.93040532,76.91644095,,67.80727647,,0.066334613
CHAMARAJANAGAR,KUDERU PS,2019,2024,5,388,204,184,52.57731959,77.6,0.012121212,0.059850449,94.01495514,12.08846053,76.90192605,,61.20848485,,0.059850449
CHAMARAJANAGAR,CHAMARAJANAGAR RURAL PS,2019,2024,4,332,177,155,53.31325301,83,0.012987013,0.051891749,94.81082514,11.87027224,76.84372749,,53.10909091,,0.051891749
CHAMARAJANAGAR,TERAKANAMBI PS,2019,2024,6,551,285,266,51.72413793,91.83333333,0.014403292,0.083729905,91.6270095,11.80806144,76.77617155,,85.5100823,,0.083729905
CHAMARAJANAGAR,YELANDUR PS,2019,2024,5,457,240,217,52.51641138,91.4,0.014333814,0.070464365,92.95356354,12.04625799,77.04452547,,72.01003367,,0.070464365
CHAMARAJANAGAR,CHAMARAJANAGAR TOWN PS,2019,2024,6,572,297,275,51.92307692,95.33333333,0.014964459,0.087267756,91.27322443,11.89797679,76.91549426,,89.11047512,,0.087267756
CHAMARAJANAGAR,GUNDLUPETE PS,2019,2024,6,663,348,315,52.48868778,110.5,0.017396184,0.102303653,89.76963467,11.81199443,76.67220015,,104.4121773,,0.102303653
CHAMARAJANAGAR,HANUR PS,2019,2024,5,571,302,269,52.88966725,114.2,0.017989418,0.08874378,91.125622,12.12736137,77.26589927,,90.61259259,,0.08874378
CHAMARAJANAGAR,BEGUR PS,2019,2024,5,609,319,290,52.38095238,121.8,0.019207953,0.093756027,90.62439735,11.88708299,76.66050897,,95.71344557,,0.093756027
CHAMARAJANAGAR,KOLLEGALA TOWN PS,2018,2024,7,970,502,468,51.75257732,138.5714286,0.021896974,0.147704213,85.22957872,12.15697059,77.10607589,,150.6153279,,0.147704213
CHAMARAJANAGAR,RAMAPURA PS,2019,2024,6,959,514,445,53.59749739,159.8333333,0.02530597,0.151244022,84.87559776,12.00882076,77.41789877,,154.2177142,,0.151244022
CHAMARAJANAGAR,CHAMARAJANAGAR EAST PS,2019,2024,4,825,428,397,51.87878788,206.25,0.032748116,0.125897311,87.4102689,11.77861821,77.0136944,,128.4229237,,0.125897311
CHAMARAJANAGAR,KOLLEGALA RURAL PS,2019,2024,6,2100,1116,984,53.14285714,350,0.055796056,0.328727807,67.12721929,12.18291544,77.14870151,,334.8390572,,0.328727807
CHICKBALLAPURA,CHIKKABALLAPURA WOMEN PS,2019,2024,5,224,126,98,56.25,44.8,0.006862274,0.036853311,96.31466892,13.4396296,77.72309118,,37.80480359,,0.036853311
CHICKBALLAPURA,CHINTAMANI TOWN PS,2020,2024,5,262,141,121,53.81679389,52.4,0.008080808,0.04127598,95.87240202,13.39583318,78.04722195,,42.30565657,,0.04127598
CHICKBALLAPURA,DIBBURAHALLI PS,2020,2024,5,266,144,122,54.13533835,53.2,0.008209075,0.042160434,95.78395658,13.5475244,77.89679222,,43.20574635,,0.042160434
CHICKBALLAPURA,CHICKBALLAPURA TOWN PS,2019,2024,5,303,158,145,52.14521452,60.6,0.009395543,0.046288292,95.37117076,13.42858659,77.72114846,,47.40657688,,0.046288292
CHICKBALLAPURA,BATLAHALLI PS,2021,2024,4,259,140,119,54.05405405,64.75,0.010060927,0.040982553,95.90174469,13.56540711,78.1467558,,42.00704265,,0.040982553
CHICKBALLAPURA,CHELUR PS,2021,2024,3,196,106,90,54.08163265,65.33333333,0.010154455,0.030959801,96.90401992,13.70873504,78.06892993,,31.80710812,,0.030959801
CHICKBALLAPURA,GOWRIBIDANUR RURAL PS,2020,2024,4,280,164,116,58.57142857,70,0.010902678,0.048058061,95.19419385,13.61405803,77.50373301,,49.20763187,,0.048058061
CHICKBALLAPURA,NANDI GIRIDHAMA PS,2019,2024,6,476,256,220,53.78151261,79.33333333,0.012399124,0.075179653,92.48203465,13.36704715,77.62205247,,76.80867939,,0.075179653
CHICKBALLAPURA,CHICKABALLAPURA CEN CRIME PS,2022,2024,3,304,152,152,50,101.3333333,0.01592646,0.044524052,95.54759477,13.52746292,77.7091891,,45.61114852,,0.044524052
CHICKBALLAPURA,CHICKBALLAPURA TRAFFIC PS,2019,2024,6,561,316,245,56.32798574,93.5,0.014670515,0.092868539,90.71314607,13.42809657,77.73287571,,94.81026936,,0.092868539
CHICKBALLAPURA,PERESANDRA PS,2023,2024,2,197,109,88,55.32994924,98.5,0.015472182,0.031847825,96.81521753,13.54491697,77.73728549,,32.71083053,,0.031847825
CHICKBALLAPURA,KENCHARLAHALLI PS,2019,2024,6,620,334,286,53.87096774,103.3333333,0.016247127,0.098175821,90.18241792,13.5100394,78.07093773,,100.211373,,0.098175821
CHICKBALLAPURA,CHICKBALLAPURA RURAL PS,2021,2024,3,318,169,149,53.14465409,106,0.016674683,0.049535975,95.04640247,13.44539938,77.67967069,,50.71167228,,0.049535975
CHICKBALLAPURA,PATAPALYA PS,2019,2024,6,698,364,334,52.14899713,116.3333333,0.018331463,0.107020916,89.29790837,13.76792982,77.98001051,,109.212832,,0.107020916
CHICKBALLAPURA,MANCHENALLI PS,2021,2024,3,409,232,177,56.72371638,136.3333333,0.021538133,0.06811101,93.18889897,13.52577961,77.5583292,,69.61507669,,0.06811101
CHICKBALLAPURA,CHINTAMANI RURAL PS,2021,2024,4,651,362,289,55.60675883,162.75,0.025773609,0.106436458,89.35635422,13.37576815,78.03547399,,108.6180415,,0.106436458
CHICKBALLAPURA,GOWRIBIDANUR TOWN PS,2019,2024,6,1072,566,506,52.79850746,178.6666667,0.028325584,0.166575113,83.34248869,13.60866525,77.51436587,,169.8198279,,0.166575113
CHICKBALLAPURA,SHIDLAGHATTA TOWN PS,2019,2024,6,1156,605,551,52.33564014,192.6666667,0.030570253,0.178073417,82.19265827,13.39043964,77.86429676,,181.5213992,,0.178073417
CHICKBALLAPURA,GUDIBANDE PS,2019,2024,6,1301,714,587,54.88086088,216.8333333,0.034444979,0.210208054,78.97919465,13.65237364,77.75231363,,214.2241115,,0.210208054
CHICKBALLAPURA,BAGEPALLI PS,2019,2024,6,1869,1001,868,53.55805243,311.5,0.049623216,0.294822858,70.51771422,13.78749759,77.81310447,,300.3347363,,0.294822858
CHICKBALLAPURA,SHIDLAGATTA RURAL PS,2019,2024,6,1915,1043,872,54.46475196,319.1666667,0.05085244,0.30720483,69.27951703,13.34043518,77.87409392,,312.9355967,,0.30720483
CHIKKAMAGALURU,KUDUREMUKH PS,2021,2023,3,25,13,12,52,8.333333333,0.001015445,0.003538163,99.64618368,13.19130838,75.26212392,,3.900710812,,0.003538163
CHIKKAMAGALURU,HARIHARAPURA PS,2019,2024,5,125,66,59,52.8,25,0.00368767,0.019163804,98.08361964,13.53877491,75.27375109,,19.80258137,,0.019163804
CHIKKAMAGALURU,CHICKMAGALUR CEN CRIME PS,2019,2024,6,284,142,142,50,47.33333333,0.007268452,0.04157021,95.84297903,13.35663424,75.78634384,,42.60508792,,0.04157021
CHIKKAMAGALURU,SINGATAGERE PS,2019,2024,6,284,149,135,52.46478873,47.33333333,0.007268452,0.043633731,95.63662692,13.50728528,76.15747033,,44.70508792,,0.043633731
CHIKKAMAGALURU,JAYAPURA PS,2021,2024,4,224,122,102,54.46428571,56,0.008658009,0.035675391,96.4324609,13.37912389,75.36151151,,36.60606061,,0.035675391
CHIKKAMAGALURU,BANAKAL PS,2019,2024,6,386,203,183,52.59067358,64.33333333,0.009994121,0.059554197,94.04458032,13.1338392,75.5578989,,60.90699588,,0.059554197
CHIKKAMAGALURU,BALUR PS,2019,2024,6,386,204,182,52.84974093,64.33333333,0.009994121,0.059848986,94.01510145,13.20053119,75.48218168,,61.20699588,,0.059848986
CHIKKAMAGALURU,BASAVANAHALLI PS,2019,2024,6,460,239,221,51.95652174,76.66666667,0.011971568,0.070167951,92.98320489,13.33992932,75.74749783,,71.7083801,,0.070167951
CHIKKAMAGALURU,PANCHANAHALLI PS,2019,2024,6,485,252,233,51.95876289,80.83333333,0.012639624,0.074000664,92.5999336,13.55204066,76.27658894,,75.60884774,,0.074000664
CHIKKAMAGALURU,ALDUR PS,2020,2024,4,348,185,163,53.16091954,87,0.013628347,0.0542505,94.57495005,13.22277184,75.59730706,,55.50953984,,0.0542505
CHIKKAMAGALURU,YAGATI PS,2019,2024,5,453,243,210,53.64238411,90.6,0.014205548,0.071348643,92.86513574,13.60762398,76.14228431,,72.90994388,,0.071348643
CHIKKAMAGALURU,GONIBEEDU PS,2020,2024,5,454,244,210,53.74449339,90.8,0.014237614,0.071643453,92.83565466,13.07337495,75.67885867,,73.20996633,,0.071643453
CHIKKAMAGALURU,SRINGERI PS,2019,2024,6,557,294,263,52.78276481,92.83333333,0.014563626,0.086383114,91.36168861,13.42237493,75.25284078,,88.21019454,,0.086383114
CHIKKAMAGALURU,KALASA PS,2019,2024,6,555,297,258,53.51351351,92.5,0.014510181,0.087267443,91.27325567,13.23280597,75.3860666,,89.11015713,,0.087267443
CHIKKAMAGALURU,CHICKMAGALUR WOMEN PS,2022,2024,3,280,154,126,55,93.33333333,0.014643792,0.045112748,95.48872525,13.32844076,75.74026395,,46.21025065,,0.045112748
CHIKKAMAGALURU,MALLANDURU PS,2020,2024,5,482,260,222,53.94190871,96.4,0.015135482,0.076360691,92.36393095,13.36227382,75.65194771,,78.01059484,,0.076360691
CHIKKAMAGALURU,KOPPA PS,2019,2024,6,638,336,302,52.6645768,106.3333333,0.016728128,0.098765729,90.12342709,13.52393115,75.36543,,100.8117097,,0.098765729
CHIKKAMAGALURU,CHICKMAGALUR TRAFFIC PS,2018,2024,7,832,446,386,53.60576923,118.8571429,0.018736114,0.13119387,86.880613,13.31974632,75.76742023,,133.8131153,,0.13119387
CHIKKAMAGALURU,N.R. PURA PS,2021,2024,4,487,264,223,54.20944559,121.75,0.019199936,0.077542641,92.24573589,13.61709405,75.48816915,,79.21343996,,0.077542641
CHIKKAMAGALURU,LINGADAHALLI PS,2019,2024,6,875,470,405,53.71428571,145.8333333,0.023061301,0.138271774,86.17282255,13.5976006,75.81022133,,141.0161429,,0.138271774
CHIKKAMAGALURU,LAKKAVALLI PS,2019,2024,6,949,501,448,52.79241307,158.1666667,0.025038747,0.147411585,85.25884149,13.71412597,75.69006468,,150.3175271,,0.147411585
CHIKKAMAGALURU,BALEHONNUR PS,2019,2024,6,919,510,409,55.49510337,153.1666667,0.02423708,0.150064132,84.99358678,13.35244059,75.48164546,,153.016966,,0.150064132
CHIKKAMAGALURU,BIRUR PS,2019,2024,6,1047,582,465,55.58739255,174.5,0.027657528,0.171291273,82.87087269,13.61755333,75.95320832,,174.6193603,,0.171291273
CHIKKAMAGALURU,SAKKARAYA PATNA PS,2020,2024,5,934,505,429,54.06852248,186.8,0.02962963,0.148593898,85.14061022,13.41365055,75.95608434,,151.5207407,,0.148593898
CHIKKAMAGALURU,MUDIGERE PS,2019,2024,6,1422,746,676,52.46132208,237,0.037678371,0.219643517,78.03564832,13.1348172,75.64420521,,223.8263749,,0.219643517
CHIKKAMAGALURU,TARIKERE TOWN PS,2019,2024,6,1480,810,670,54.72972973,246.6666667,0.039228261,0.238511061,76.14889388,13.7202308,75.81079874,,243.0274598,,0.238511061
CHIKKAMAGALURU,KADUR PS,2019,2024,6,1532,839,693,54.76501305,255.3333333,0.040617818,0.24706089,75.29391099,13.48285065,76.02750984,,251.7284325,,0.24706089
CHIKKAMAGALURU,CHICKMAGALUR TOWN PS,2019,2024,6,1829,976,853,53.36249317,304.8333333,0.048554326,0.287452404,71.25475956,13.31582171,75.7680977,,292.833988,,0.287452404
CHIKKAMAGALURU,AJJAMPURA PS,2017,2024,7,2307,1258,1049,54.52969224,329.5714286,0.052520672,0.370585553,62.94144469,13.75335484,76.0221825,,377.4367645,,0.370585553
CHIKKAMAGALURU,CHICKMAGALUR RURAL PS,2020,2024,5,1842,968,874,52.55157438,368.4,0.058746192,0.285101105,71.4898895,13.31372546,75.80179243,,290.4411223,,0.285101105
CHITRADURGA,CHITRADURGA CEN CRIME PS,2019,2024,3,96,48,48,50,32,0.004810005,0.013858379,98.61416214,14.17574065,76.44299717,,14.403367,,0.013858379
CHITRADURGA,CHITRADURGA EXTENSION PS,2019,2024,6,237,121,116,51.05485232,39.5,0.006012506,0.035378783,96.46212174,14.23995238,76.41080301,,36.30420875,,0.035378783
CHITRADURGA,CHITRAHALLI GATE PS,2019,2024,4,208,112,96,53.84615385,52,0.008016675,0.032727063,96.72729373,14.06402672,76.26807039,,33.60561167,,0.032727063
CHITRADURGA,CHITRADURGA TOWN PS,2021,2024,4,227,116,111,51.10132159,56.75,0.008778259,0.033906741,96.60932586,14.22341829,76.40157027,,34.80614478,,0.033906741
CHITRADURGA,IMANGALA PS,2022,2024,3,175,98,77,56,58.33333333,0.00903212,0.028600719,97.1399281,14.10399578,76.54169843,,29.40632248,,0.028600719
CHITRADURGA,ABBINAHOLE PS,2019,2024,4,240,132,108,55,60,0.009299343,0.038623719,96.13762806,14.0685335,76.61702673,,39.60650954,,0.038623719
CHITRADURGA,SRIRAMPURA PS,2019,2024,4,237,132,105,55.69620253,59.25,0.009179093,0.038623637,96.13763633,13.49812552,76.41952929,,39.60642536,,0.038623637
CHITRADURGA,TURUVANUR (JOGI) PS,2022,2024,3,198,104,94,52.52525253,66,0.010261344,0.030370297,96.96297032,14.35057091,76.40352041,,31.20718294,,0.030370297
CHITRADURGA,CHITRADURGA WOMEN PS,2019,2024,4,232,155,77,66.81034483,58,0.008978676,0.04540364,95.45963605,14.21626439,76.39555684,,46.50628507,,0.04540364
CHITRADURGA,CHITRADURGA TRAFFIC PS,2020,2023,3,212,117,95,55.18867925,70.66666667,0.011009567,0.034203065,96.57969351,14.02268332,76.03993565,,35.1077067,,0.034203065
CHITRADURGA,THALAK PS,2020,2024,3,225,120,105,53.33333333,75,0.011704345,0.035087909,96.4912091,14.10299611,76.08235167,,36.00819304,,0.035087909
CHITRADURGA,RAMPURA PS,2019,2024,5,413,220,193,53.26876513,82.6,0.01292288,0.06456762,93.54323804,14.88472269,76.77025241,,66.00904602,,0.06456762
CHITRADURGA,CHITRADURGA KOTE PS,2022,2024,3,261,135,126,51.72413793,87,0.013628347,0.039511063,96.04889367,14.22439289,76.3850381,,40.50953984,,0.039511063
CHITRADURGA,HIRIYUR TOWN PS,2020,2024,4,370,200,170,54.05405405,92.5,0.014510181,0.058672937,94.13270631,13.87619885,76.42253509,,60.01015713,,0.058672937
CHITRADURGA,MOLAKALMURU PS,2019,2024,4,389,212,177,54.49871465,97.25,0.015271765,0.062210925,93.77890745,14.69807897,76.70833346,,63.61069024,,0.062210925
CHITRADURGA,CHALLAKERE PS,2019,2024,5,573,302,271,52.70506108,114.6,0.018053551,0.088743824,91.12561758,14.32286205,76.59926363,,90.61263749,,0.088743824
CHITRADURGA,PARASURAMPURA PS,2019,2024,6,703,372,331,52.91607397,117.1666667,0.018465074,0.109379318,89.0620682,14.27079589,76.86773623,,111.6129256,,0.109379318
CHITRADURGA,CHITRADURGA RURAL PS,2021,2024,4,480,253,227,52.70833333,120,0.018919352,0.074299772,92.57002278,14.2100643,76.33555547,,75.91324355,,0.074299772
CHITRADURGA,NAYAKANHATTI PS,2023,2024,2,279,143,136,51.25448029,139.5,0.022045855,0.041875163,95.8124837,14.48167749,76.56348776,,42.9154321,,0.041875163
CHITRADURGA,HOLALKERE PS,2019,2024,5,658,358,300,54.40729483,131.6,0.020779221,0.105253868,89.47461324,14.00547737,76.15938272,,107.4145455,,0.105253868
CHITRADURGA,HOSADURGA PS,2022,2024,3,414,216,198,52.17391304,138,0.021805355,0.063394574,93.66054255,13.86660007,76.27762,,64.81526375,,0.063394574
CHITRADURGA,BHARAMASAGARA PS,2020,2024,3,419,220,199,52.50596659,139.6666667,0.022072578,0.064573913,93.54260868,14.30914792,76.21247358,,66.0154508,,0.064573913
CHITRADURGA,CHIKKAJAJUR PS,2023,2024,2,287,148,139,51.56794425,143.5,0.022687189,0.043349548,95.66504523,14.14361691,76.13299343,,44.41588103,,0.043349548
CHITRADURGA,HIRIYUR RURAL PS,2019,2024,3,553,291,262,52.62206148,184.3333333,0.02923414,0.085508839,91.44911614,13.86226227,76.57828912,,87.3204639,,0.085508839
CID,CYBER CRIME POLICE STATION CID,2024,2024,1,2,1,1,50,2,0,0,100,12.909367,77.638757,,0.3,,0
COASTAL SECURITY POLICE,COASTAL SECURITY POLICE BHATKAL,2024,2024,1,2,1,1,50,2,0,0,100,14.127621,74.484258,,0.3,,0
COASTAL SECURITY POLICE,COASTAL SECURITY POLICE HEJAMADY,2018,2024,4,12,6,6,50,3,0.000160333,0.001474054,99.85259461,13.138853,74.75781917,,1.800112233,,0.001474054
COASTAL SECURITY POLICE,COASTAL SECURITY POLICE BELEKERI,2024,2024,1,4,2,2,50,4,0.000320667,0.000295009,99.97049907,14.0427515,74.0154415,,0.600224467,,0.000295009
COASTAL SECURITY POLICE,COASTAL SECURITY POLICE GANGOLLI,2024,2024,1,4,2,2,50,4,0.000320667,0.000295009,99.97049907,13.780517,74.629306,,0.600224467,,0.000295009
COASTAL SECURITY POLICE,COASTAL SECURITY POLICE HONNAVAR,2022,2024,2,8,4,4,50,4,0.000320667,0.000884587,99.91154133,14.2450595,74.44660875,,1.200224467,,0.000884587
COASTAL SECURITY POLICE,COASTAL SECURITY POLICE KARWAR,2017,2024,8,50,25,25,50,6.25,0.000681417,0.007075398,99.29246019,14.80727592,74.15218544,,7.500476992,,0.007075398
COASTAL SECURITY POLICE,COASTAL SECURITY POLICE KUMTA,2019,2024,3,20,10,10,50,6.666666667,0.000748223,0.002653613,99.73463868,14.4407792,74.3097575,,3.000523756,,0.002653613
COASTAL SECURITY POLICE,COASTAL SECURITY POLICE MANGALURU,2017,2024,8,52,27,25,51.92307692,6.5,0.000721501,0.007665003,99.23349969,12.62173389,74.49747063,,8.100505051,,0.007665003
DAKSHINA KANNADA,DK CEN CRIME PS,2022,2024,3,47,24,23,51.06382979,15.66666667,0.002191224,0.006781648,99.32183521,12.83922092,75.00666658,,7.201533857,,0.006781648
DAKSHINA KANNADA,DK WOMEN PS,2019,2024,6,240,137,103,57.08333333,40,0.006092673,0.040095457,95.99045426,12.78126988,75.22256118,,41.10426487,,0.040095457
DAKSHINA KANNADA,BELLARE PS,2017,2024,7,323,175,148,54.17956656,46.14285714,0.007077579,0.051298106,94.87018936,12.70832112,75.36821265,,52.5049543,,0.051298106
DAKSHINA KANNADA,SUBRAMANYA PS,2019,2024,6,378,205,173,54.23280423,63,0.009780343,0.060143627,93.98563728,12.66541442,75.54291528,,61.50684624,,0.060143627
DAKSHINA KANNADA,PUTTUR TOWN PS,2016,2024,7,515,272,243,52.81553398,73.57142857,0.011475297,0.079895638,92.01043624,12.76106476,75.19797793,,81.60803271,,0.079895638
DAKSHINA KANNADA,KADABA PS,2020,2024,5,366,199,167,54.3715847,73.2,0.011415745,0.05837602,94.16239803,12.75822885,75.43038555,,59.70799102,,0.05837602
DAKSHINA KANNADA,DHARMASTHALA PS,2019,2024,6,467,245,222,52.46252677,77.83333333,0.012158623,0.071936812,92.80631879,12.8939893,75.39589826,,73.50851104,,0.071936812
DAKSHINA KANNADA,PUTTUR RURAL PS,2017,2024,7,636,342,294,53.77358491,90.85714286,0.014246776,0.100532755,89.94672453,12.69253461,75.23443345,,102.6099727,,0.100532755
DAKSHINA KANNADA,SULLIA PS,2017,2024,8,719,394,325,54.79833102,89.875,0.014089306,0.11586166,88.41383399,12.56349673,75.39851844,,118.2098625,,0.11586166
DAKSHINA KANNADA,VENOOR PS,2019,2024,6,546,297,249,54.3956044,91,0.014269681,0.087267278,91.27327222,13.04528677,75.15729731,,89.10998878,,0.087267278
